order_item_id,order_id,product_id,quantity,unit_price
9592,3240,744,4,306.09
9593,3241,551,1,548.25
9594,3241,966,1,583.23
9595,3242,453,3,332.61
9596,3242,415,4,157.59
9597,3242,228,2,470.57
9598,3242,71,3,236.17
9599,3243,956,4,518.24
9600,3243,268,4,315.72
9601,3243,259,4,105.27
9602,3244,426,4,632.84
9603,3244,911,4,283.68
9604,3244,78,1,794.74
9605,3244,610,3,414.67
9606,3244,407,1,658.25
9607,3245,15,3,760.59
9608,3245,118,2,320.41
9609,3245,761,4,186.50
9610,3245,510,1,448.39
9611,3246,349,4,535.91
9612,3246,56,3,127.07
9613,3247,19,2,391.52
9614,3247,515,1,438.96
9615,3247,933,4,194.89
9616,3247,907,3,758.78
9617,3248,351,2,469.64
9618,3248,584,3,459.24
9619,3248,167,3,516.03
9620,3248,531,2,702.97
9621,3248,284,3,922.09
9622,3249,785,2,611.51
9623,3249,402,4,328.32
9624,3249,639,1,351.55
9625,3249,748,3,543.64
9626,3249,564,2,271.44
9627,3250,830,2,362.92
9628,3250,793,3,494.94
9629,3250,148,1,110.28
9630,3250,236,3,310.29
9631,3250,930,3,652.01
9632,3251,56,4,143.59
9633,3251,500,3,234.56
9634,3251,242,2,858.69
9635,3251,200,4,55.97
9636,3251,812,4,784.97
9637,3252,542,2,542.38
9638,3252,319,2,879.55
9639,3252,104,1,444.98
9640,3253,150,4,307.59
9641,3254,534,4,665.53
9642,3254,313,4,672.37
9643,3255,779,1,683.84
9644,3255,310,2,166.43
9645,3255,192,2,524.34
9646,3255,303,4,761.94
9647,3256,977,1,734.67
9648,3257,71,3,232.32
9649,3257,905,2,769.55
9650,3257,565,1,37.21
9651,3258,236,4,287.14
9652,3259,819,1,926.43
9653,3259,56,4,142.39
9654,3259,87,2,801.23
9655,3259,319,1,795.00
9656,3260,241,2,211.39
9657,3261,660,2,735.34
9658,3261,196,1,405.77
9659,3261,689,3,342.12
9660,3261,93,3,85.39
9661,3261,479,4,511.19
9662,3262,17,3,702.01
9663,3263,946,3,285.28
9664,3264,493,4,662.74
9665,3264,677,1,509.06
9666,3264,30,2,463.59
9667,3264,279,3,133.99
9668,3264,170,2,270.18
9669,3265,177,2,422.22
9670,3265,718,3,633.20
9671,3266,133,3,209.10
9672,3266,433,4,789.36
9673,3267,999,4,612.41
9674,3267,220,4,208.45
9675,3267,344,1,694.89
9676,3268,349,2,581.06
9677,3268,416,1,342.06
9678,3268,982,1,33.71
9679,3269,17,1,638.63
9680,3269,626,4,103.39
9681,3269,197,2,821.82
9682,3270,117,1,458.60
9683,3270,228,4,525.96
9684,3270,670,1,526.52
9685,3271,1,2,811.21
9686,3271,727,4,805.65
9687,3271,651,2,467.37
9688,3272,649,1,443.80
9689,3272,157,3,472.64
9690,3272,210,1,719.09
9691,3272,11,3,859.76
9692,3272,405,3,512.22
9693,3273,410,3,87.06
9694,3273,883,4,213.52
9695,3273,672,1,179.37
9696,3273,292,1,171.84
9697,3274,433,4,879.76
9698,3274,327,4,270.96
9699,3275,842,1,511.45
9700,3276,593,4,217.25
9701,3276,839,2,282.45
9702,3276,256,3,900.72
9703,3276,973,4,370.15
9704,3276,414,4,227.50
9705,3277,773,2,341.34
9706,3277,7,1,303.24
9707,3277,215,2,119.14
9708,3278,520,3,532.78
9709,3278,890,2,683.03
9710,3278,976,1,633.69
9711,3278,63,1,740.41
9712,3279,450,3,803.32
9713,3279,527,3,816.04
9714,3280,848,3,75.53
9715,3280,614,1,102.49
9716,3280,154,1,138.44
9717,3281,407,2,675.15
9718,3281,9,4,647.32
9719,3281,252,1,642.34
9720,3281,439,1,590.83
9721,3282,529,3,399.77
9722,3282,491,4,238.84
9723,3283,929,2,796.36
9724,3284,29,4,553.19
9725,3284,646,4,784.92
9726,3284,619,1,157.12
9727,3284,81,4,439.78
9728,3284,690,1,136.30
9729,3285,966,4,621.86
9730,3285,662,1,109.78
9731,3286,603,4,491.18
9732,3287,851,4,706.80
9733,3287,642,1,463.81
9734,3287,549,3,719.75
9735,3287,331,2,132.08
9736,3288,275,1,520.82
9737,3288,573,2,703.64
9738,3289,727,4,772.96
9739,3289,437,1,434.33
9740,3289,596,1,469.51
9741,3289,125,1,785.96
9742,3290,645,3,399.08
9743,3290,226,1,226.83
9744,3290,513,4,517.12
9745,3290,634,4,251.96
9746,3291,173,1,834.18
9747,3291,926,1,767.18
9748,3292,625,4,157.85
9749,3292,47,4,813.13
9750,3292,58,2,14.19
9751,3292,456,3,539.32
9752,3292,223,2,190.48
9753,3293,96,3,131.76
9754,3293,937,3,356.74
9755,3293,920,4,744.40
9756,3293,583,2,71.45
9757,3294,870,3,282.21
9758,3295,740,2,504.39
9759,3295,997,4,785.77
9760,3295,344,4,761.83
9761,3295,563,4,273.46
9762,3296,967,4,36.80
9763,3297,157,2,474.75
9764,3297,416,3,318.61
9765,3297,276,3,72.67
9766,3298,143,2,763.29
9767,3298,26,4,472.97
9768,3299,697,1,33.58
9769,3299,12,3,243.08
9770,3299,988,4,868.35
9771,3299,201,2,725.70
9772,3300,565,4,36.77
9773,3300,239,4,840.28
9774,3301,871,2,142.91
9775,3302,871,4,155.88
9776,3302,820,1,205.69
9777,3303,973,1,379.92
9778,3303,598,2,757.17
9779,3303,575,3,11.47
9780,3303,203,1,231.64
9781,3304,847,2,158.75
9782,3305,838,2,690.99
9783,3305,184,3,219.64
9784,3305,568,4,28.56
9785,3305,897,3,141.05
9786,3306,81,4,424.10
9787,3306,74,1,796.92
9788,3306,214,3,294.90
9789,3306,124,1,192.98
9790,3307,310,1,166.53
9791,3308,817,3,121.36
9792,3308,146,4,232.33
9793,3308,111,3,51.06
9794,3309,29,1,514.16
9795,3309,637,3,58.49
9796,3310,972,3,289.70
9797,3310,456,1,593.71
9798,3311,335,1,826.41
9799,3312,672,2,185.64
9800,3313,847,1,166.94
9801,3313,551,2,580.99
9802,3313,653,4,588.73
9803,3314,246,4,691.94
9804,3314,315,4,379.56
9805,3314,461,2,513.83
9806,3315,465,3,237.38
9807,3315,871,3,149.52
9808,3316,270,1,449.85
9809,3317,311,2,534.63
9810,3317,581,3,637.42
9811,3318,677,2,550.73
9812,3318,230,4,484.83
9813,3318,546,1,373.08
9814,3319,15,1,718.12
9815,3319,398,4,232.85
9816,3319,857,1,379.65
9817,3319,402,3,344.64
9818,3319,154,1,154.62
9819,3320,267,4,318.52
9820,3320,54,2,200.91
9821,3320,140,3,787.58
9822,3321,923,4,581.45
9823,3321,500,3,241.38
9824,3322,826,4,255.51
9825,3322,593,3,220.85
9826,3322,432,2,30.52
9827,3323,403,3,515.67
9828,3323,151,4,472.12
9829,3323,322,1,400.01
9830,3323,809,4,144.82
9831,3323,13,4,472.47
9832,3324,342,3,585.51
9833,3324,459,4,191.71
9834,3325,180,1,275.21
9835,3325,872,4,680.70
9836,3326,784,4,660.14
9837,3327,915,3,806.45
9838,3327,319,2,866.79
9839,3327,732,3,781.48
9840,3327,55,2,861.66
9841,3327,470,2,556.77
9842,3328,780,4,682.10
9843,3329,860,4,556.85
9844,3330,287,2,264.89
9845,3330,209,3,321.21
9846,3330,190,1,736.77
9847,3330,794,2,423.70
9848,3330,373,3,693.24
9849,3331,237,1,274.85
9850,3331,987,1,846.73
9851,3331,3,3,72.30
9852,3331,733,4,714.16
9853,3331,36,1,282.99
9854,3332,909,4,661.38
9855,3332,334,4,746.28
9856,3332,311,1,480.84
9857,3332,419,3,193.27
9858,3332,372,4,703.88
9859,3333,292,1,178.74
9860,3333,89,3,134.97
9861,3334,195,4,541.89
9862,3334,809,1,141.41
9863,3334,609,4,255.16
9864,3335,409,3,698.93
9865,3335,909,4,624.38
9866,3335,478,3,502.15
9867,3335,617,3,458.08
9868,3335,340,1,90.71
9869,3336,862,2,782.14
9870,3337,231,1,483.72
9871,3337,916,1,495.35
9872,3337,310,3,171.06
9873,3337,824,2,760.73
9874,3338,990,4,818.35
9875,3338,590,4,519.47
9876,3339,248,2,70.74
9877,3340,513,3,486.27
9878,3340,15,1,703.02
9879,3340,379,3,695.06
9880,3340,103,1,342.84
9881,3340,200,2,54.01
9882,3341,214,2,301.18
9883,3341,195,1,596.76
9884,3341,116,4,735.08
9885,3342,754,4,212.74
9886,3342,641,1,42.85
9887,3342,135,4,146.92
9888,3342,809,4,137.91
9889,3342,674,1,880.30
9890,3343,301,2,717.02
9891,3343,5,4,105.32
9892,3343,106,2,281.00
9893,3343,503,4,911.91
9894,3344,818,2,80.65
9895,3344,577,1,760.99
9896,3344,13,2,514.16
9897,3344,830,3,346.32
9898,3345,343,1,280.39
9899,3345,303,3,683.11
9900,3345,251,1,525.54
9901,3345,642,1,498.62
9902,3346,297,1,309.33
9903,3346,600,4,556.52
9904,3346,598,1,785.02
9905,3346,698,1,32.09
9906,3347,652,3,774.80
9907,3348,665,2,443.77
9908,3348,536,4,583.48
9909,3348,900,4,400.18
9910,3348,412,4,188.88
9911,3349,399,2,505.68
9912,3349,802,1,835.79
9913,3349,755,3,619.87
9914,3349,502,3,21.15
9915,3349,463,2,848.99
9916,3350,307,3,329.37
9917,3350,835,3,658.93
9918,3350,817,4,120.87
9919,3350,120,3,156.01
9920,3350,757,3,53.56
9921,3351,263,2,875.53
9922,3351,434,1,461.12
9923,3351,911,3,298.49
9924,3352,403,1,507.67
9925,3352,116,3,697.54
9926,3352,574,4,680.32
9927,3352,846,4,214.99
9928,3352,200,3,60.03
9929,3353,106,2,284.24
9930,3353,359,2,855.88
9931,3353,305,1,367.41
9932,3353,148,2,103.70
9933,3354,907,1,857.19
9934,3354,399,1,580.61
9935,3354,397,1,691.42
9936,3354,440,4,643.34
9937,3355,837,4,621.06
9938,3356,772,4,599.13
9939,3356,805,2,717.65
9940,3356,348,4,12.88
9941,3356,752,2,260.22
9942,3357,769,1,335.11
9943,3357,134,3,613.00
9944,3358,151,1,494.43
9945,3359,105,2,778.45
9946,3359,597,2,508.64
9947,3359,537,3,394.29
9948,3360,164,4,78.61
9949,3360,537,3,348.91
9950,3360,716,2,776.90
9951,3360,110,4,642.57
9952,3360,818,2,82.37
9953,3361,342,4,614.96
9954,3361,892,2,817.40
9955,3361,58,2,16.04
9956,3362,904,2,503.45
9957,3362,359,4,919.32
9958,3363,950,4,401.00
9959,3363,597,2,531.72
9960,3363,296,1,103.69
9961,3364,640,1,72.42
9962,3364,857,3,387.11
9963,3364,860,4,527.35
9964,3364,539,4,113.70
9965,3365,603,4,440.24
9966,3365,268,1,309.61
9967,3365,191,3,805.30
9968,3366,353,3,533.74
9969,3367,16,4,282.82
9970,3367,730,1,546.14
9971,3368,7,2,330.70
9972,3368,950,2,405.20
9973,3368,944,2,135.73
9974,3369,137,2,695.73
9975,3369,460,3,763.27
9976,3369,690,3,146.57
9977,3370,115,4,478.11
9978,3371,799,3,776.04
9979,3371,94,2,239.16
9980,3371,872,3,646.24
9981,3371,780,2,732.20
9982,3371,677,2,486.85
9983,3372,155,3,520.08
9984,3372,936,4,805.34
9985,3372,654,1,659.14
9986,3372,924,2,782.90
9987,3373,525,3,364.83
9988,3373,873,2,319.39
9989,3373,263,3,857.16
9990,3373,486,3,327.38
9991,3374,131,4,316.47
9992,3374,212,3,271.20
9993,3374,808,1,556.07
9994,3375,223,3,174.28
9995,3375,831,1,86.87
9996,3375,297,1,311.55
9997,3375,997,3,732.67
9998,3375,8,2,210.07
9999,3376,504,4,559.67
10000,3376,397,3,685.35
10001,3376,811,1,595.04
10002,3377,932,1,867.24
10003,3377,502,1,21.20
10004,3377,573,3,678.94
10005,3377,566,3,430.49
10006,3377,614,2,98.49
10007,3378,882,4,105.69
10008,3378,601,1,378.16
10009,3378,425,4,662.85
10010,3379,183,1,218.78
10011,3379,758,1,770.63
10012,3379,73,3,728.07
10013,3379,651,3,474.03
10014,3379,996,1,407.78
10015,3380,368,1,896.19
10016,3380,55,1,839.68
10017,3380,612,1,641.24
10018,3380,650,3,333.43
10019,3380,19,2,384.03
10020,3381,698,2,33.52
10021,3381,676,3,173.64
10022,3382,848,2,76.77
10023,3383,638,2,173.75
10024,3384,680,3,597.00
10025,3384,120,4,141.26
10026,3384,615,4,154.84
10027,3385,204,3,82.36
10028,3385,963,1,726.28
10029,3385,163,2,614.07
10030,3385,559,3,233.44
10031,3386,561,2,790.30
10032,3387,247,1,468.09
10033,3388,73,1,689.17
10034,3388,944,4,130.62
10035,3388,969,2,293.57
10036,3389,555,4,544.99
10037,3389,317,4,799.44
10038,3389,863,3,625.41
10039,3389,619,4,147.34
10040,3389,219,3,575.07
10041,3390,833,3,165.67
10042,3390,938,3,42.11
10043,3390,603,4,506.40
10044,3391,967,2,35.06
10045,3391,504,4,560.29
10046,3391,664,4,432.57
10047,3392,948,4,261.62
10048,3392,676,4,171.63
10049,3393,531,4,661.85
10050,3393,833,4,155.18
10051,3393,176,2,595.43
10052,3394,160,4,745.89
10053,3394,545,2,817.38
10054,3394,314,4,149.17
10055,3394,515,1,388.83
10056,3394,622,2,721.86
10057,3395,341,3,327.74
10058,3395,382,2,33.14
10059,3396,432,2,29.98
10060,3397,659,3,341.74
10061,3397,112,2,235.13
10062,3397,534,2,611.18
10063,3397,922,3,404.40
10064,3397,675,2,109.69
10065,3398,24,3,284.92
10066,3398,548,1,424.31
10067,3398,566,4,454.19
10068,3399,779,2,697.59
10069,3400,689,3,335.76
10070,3400,253,1,830.57
10071,3400,785,2,688.80
10072,3401,272,1,714.28
10073,3401,264,1,312.26
10074,3401,476,2,165.26
10075,3401,168,2,713.09
10076,3402,320,3,232.53
10077,3402,776,1,142.63
10078,3402,966,4,623.10
10079,3402,585,2,716.68
10080,3403,797,3,259.26
10081,3403,110,4,638.66
10082,3403,670,1,519.99
10083,3404,811,4,636.08
10084,3405,696,1,535.05
10085,3405,618,2,805.88
10086,3405,278,3,463.87
10087,3405,145,2,369.83
10088,3406,676,4,178.53
10089,3406,406,1,504.81
10090,3406,374,3,110.45
10091,3406,118,1,282.10
10092,3406,55,1,876.59
10093,3407,599,3,178.40
10094,3407,788,2,548.04
10095,3407,529,2,366.63
10096,3407,496,3,694.50
10097,3407,750,4,223.33
10098,3408,16,1,279.26
10099,3408,425,3,575.85
10100,3408,646,2,868.30
10101,3408,732,3,757.79
10102,3409,632,1,465.08
10103,3410,949,1,450.80
10104,3410,570,3,784.08
10105,3410,846,1,214.00
10106,3410,536,2,650.13
10107,3410,244,2,146.52
10108,3411,84,4,565.48
10109,3411,971,3,698.63
10110,3411,30,1,436.31
10111,3411,995,4,561.13
10112,3411,613,2,190.20
10113,3412,577,4,801.18
10114,3412,630,4,11.42
10115,3412,991,4,321.38
10116,3413,559,1,242.93
10117,3413,220,1,194.09
10118,3413,749,4,584.30
10119,3413,79,2,584.01
10120,3414,383,1,134.97
10121,3414,596,1,518.91
10122,3414,210,3,646.88
10123,3414,61,1,610.01
10124,3415,800,4,460.12
10125,3415,896,4,464.95
10126,3415,850,1,127.32
10127,3415,654,1,621.65
10128,3415,659,1,341.61
10129,3416,465,4,212.03
10130,3416,29,2,493.74
10131,3416,348,2,13.70
10132,3416,201,4,750.67
10133,3416,527,2,811.50
10134,3417,831,2,92.02
10135,3417,798,1,74.74
10136,3418,671,4,721.29
10137,3418,179,3,591.78
10138,3418,217,1,126.86
10139,3418,735,1,156.46
10140,3418,777,3,823.72
10141,3419,770,4,611.15
10142,3419,718,1,619.05
10143,3419,564,1,278.46
10144,3420,232,4,679.93
10145,3420,528,2,307.13
10146,3420,464,3,578.42
10147,3421,689,1,337.04
10148,3421,936,1,861.56
10149,3421,188,4,532.17
10150,3422,268,3,293.93
10151,3422,600,1,543.63
10152,3422,829,1,591.07
10153,3423,792,4,516.92
10154,3423,622,4,707.36
10155,3424,190,1,705.79
10156,3424,696,3,593.67
10157,3424,830,2,355.13
10158,3424,464,4,551.54
10159,3424,144,3,832.73
10160,3425,423,4,226.24
10161,3425,72,1,686.54
10162,3425,135,4,166.08
10163,3425,611,4,555.25
10164,3425,965,3,393.07
10165,3426,230,2,434.40
10166,3426,340,4,95.91
10167,3427,28,1,349.50
10168,3427,69,4,411.97
10169,3427,118,2,302.96
10170,3427,335,3,828.35
10171,3428,722,4,690.94
10172,3428,121,2,233.13
10173,3428,344,4,744.14
10174,3429,721,1,634.63
10175,3430,886,1,292.93
10176,3430,413,2,544.41
10177,3431,218,2,236.29
10178,3431,145,3,401.13
10179,3431,81,4,410.39
10180,3432,631,4,43.99
10181,3432,625,4,148.58
10182,3432,168,1,748.70
10183,3432,100,3,427.22
10184,3432,815,2,176.68
10185,3433,293,2,160.66
10186,3434,169,4,340.72
10187,3434,220,4,206.32
10188,3435,149,3,349.51
10189,3435,792,3,506.18
10190,3436,915,3,771.65
10191,3436,426,4,644.86
10192,3436,391,1,492.78
10193,3437,820,4,200.72
10194,3437,904,2,462.24
10195,3437,389,2,524.07
10196,3437,819,3,811.59
10197,3437,299,1,61.53
10198,3438,247,3,514.19
10199,3439,585,4,663.24
10200,3439,72,3,678.13
10201,3439,563,4,269.31
10202,3439,955,3,30.62
10203,3440,653,3,559.39
10204,3440,974,2,585.17
10205,3440,953,2,651.76
10206,3441,465,3,208.55
10207,3441,384,4,120.05
10208,3441,249,2,199.99
10209,3441,806,4,24.91
10210,3441,61,3,608.59
10211,3442,647,2,564.14
10212,3442,466,2,476.16
10213,3442,973,2,353.60
10214,3443,634,3,236.91
10215,3444,769,3,305.70
10216,3444,551,3,538.08
10217,3444,828,1,469.60
10218,3444,726,1,363.16
10219,3445,334,2,730.33
10220,3445,478,3,480.52
10221,3446,976,2,679.54
10222,3446,415,4,150.52
10223,3446,163,3,646.83
10224,3446,427,3,555.09
10225,3447,871,3,134.63
10226,3448,663,3,266.40
10227,3448,178,2,817.42
10228,3448,384,4,130.16
10229,3449,904,2,496.90
10230,3449,274,3,420.96
10231,3449,90,1,117.21
10232,3450,848,4,72.28
10233,3450,617,4,451.65
10234,3450,386,1,506.96
10235,3450,230,3,444.31
10236,3451,527,3,765.17
10237,3451,457,4,538.79
10238,3451,308,1,316.96
10239,3451,997,1,748.35
10240,3452,415,1,163.26
10241,3452,271,2,45.08
10242,3452,715,3,520.29
10243,3452,742,2,186.53
10244,3453,659,1,352.08
10245,3453,111,2,50.66
10246,3453,595,1,515.95
10247,3453,263,2,859.75
10248,3454,769,2,335.48
10249,3454,828,2,528.90
10250,3455,372,3,626.99
10251,3455,708,3,46.12
10252,3456,438,2,61.01
10253,3457,332,1,231.46
10254,3458,584,4,441.55
10255,3459,920,3,743.58
10256,3459,602,2,716.66
10257,3459,27,2,312.83
10258,3459,158,1,133.95
10259,3459,952,3,763.18
10260,3460,719,3,616.52
10261,3460,550,2,402.25
10262,3460,128,3,715.48
10263,3460,415,4,168.69
10264,3460,394,4,932.79
10265,3461,229,1,691.72
10266,3461,167,3,508.43
10267,3461,481,4,694.97
10268,3461,796,1,735.16
10269,3462,910,4,105.06
10270,3462,425,4,646.51
10271,3463,475,3,618.54
10272,3463,460,2,718.12
10273,3464,941,2,81.44
10274,3464,558,1,339.03
10275,3464,451,2,142.88
10276,3464,293,4,162.70
10277,3465,922,3,424.85
10278,3465,1000,1,568.89
10279,3466,974,2,586.00
10280,3466,965,3,444.37
10281,3467,563,1,264.98
10282,3467,936,1,783.61
10283,3467,394,2,939.80
10284,3467,810,2,117.70
10285,3468,770,4,599.39
10286,3468,26,3,483.66
10287,3468,959,3,318.22
10288,3469,233,4,845.69
10289,3469,261,2,679.16
10290,3469,523,4,790.97
10291,3469,422,1,530.50
10292,3469,118,3,298.69
10293,3470,332,2,234.08
10294,3471,362,1,667.05
10295,3471,306,3,720.04
10296,3472,364,4,493.19
10297,3472,992,4,362.50
10298,3472,548,4,450.46
10299,3473,946,1,251.63
10300,3473,143,3,874.25
10301,3474,677,1,492.80
10302,3474,344,1,783.27
10303,3474,997,2,822.73
10304,3474,200,4,58.61
10305,3475,908,3,895.37
10306,3475,793,2,456.86
10307,3476,577,4,768.04
10308,3476,167,3,497.35
10309,3476,337,1,70.01
10310,3476,237,2,270.93
10311,3477,5,4,103.81
10312,3478,957,2,351.80
10313,3478,16,1,251.51
10314,3478,484,4,272.25
10315,3478,419,4,190.52
10316,3479,45,4,437.90
10317,3479,732,3,842.69
10318,3479,314,3,166.98
10319,3480,177,4,410.59
10320,3480,738,3,426.61
10321,3480,429,4,116.16
10322,3480,157,4,424.18
10323,3480,109,2,363.23
10324,3481,962,3,590.62
10325,3481,163,3,686.08
10326,3481,810,1,125.85
10327,3482,291,1,381.16
10328,3482,19,4,387.36
10329,3482,964,3,468.08
10330,3482,185,2,211.78
10331,3482,120,3,144.77
10332,3483,196,2,369.23
10333,3483,14,2,380.37
10334,3483,453,4,331.41
10335,3483,511,3,771.81
10336,3484,491,1,218.07
10337,3485,174,2,702.26
10338,3485,753,3,222.79
10339,3486,354,2,259.47
10340,3487,115,2,496.83
10341,3487,286,3,120.43
10342,3487,93,3,79.38
10343,3487,17,3,643.72
10344,3488,783,2,431.73
10345,3488,791,1,117.80
10346,3489,220,4,211.84
10347,3489,762,3,547.31
10348,3489,16,2,273.21
10349,3489,972,2,288.26
10350,3490,640,1,73.16
10351,3490,913,4,28.06
10352,3491,714,1,623.49
10353,3491,43,2,495.84
10354,3491,233,3,842.47
10355,3491,191,4,717.09
10356,3492,63,1,828.11
10357,3492,699,2,616.58
10358,3493,61,1,599.11
10359,3494,486,1,338.13
10360,3494,286,4,113.93
10361,3494,563,3,260.50
10362,3494,161,1,87.60
10363,3495,861,4,431.11
10364,3495,346,3,382.31
10365,3496,247,1,483.25
10366,3496,656,3,838.61
10367,3497,540,2,658.00
10368,3497,310,1,161.10
10369,3497,160,3,821.53
10370,3497,240,1,844.35
10371,3498,962,2,616.11
10372,3498,497,1,345.03
10373,3499,445,3,179.45
10374,3499,264,1,310.82
10375,3499,531,1,661.72
10376,3499,104,2,407.99
10377,3500,664,4,442.90
10378,3501,17,1,669.06
10379,3501,186,4,731.91
10380,3501,921,3,95.61
10381,3501,925,4,526.37
10382,3502,670,2,522.68
10383,3502,396,3,535.07
10384,3502,785,1,678.76
10385,3503,461,1,571.93
10386,3503,405,4,557.63
10387,3503,716,4,858.62
10388,3504,485,4,290.15
10389,3504,268,2,303.09
10390,3504,814,2,810.73
10391,3505,460,4,689.20
10392,3505,837,4,568.77
10393,3505,206,4,719.37
10394,3505,859,1,547.39
10395,3505,261,1,674.94
10396,3506,510,3,493.12
10397,3506,523,2,854.15
10398,3507,303,3,759.56
10399,3507,57,1,814.11
10400,3507,407,1,652.42
10401,3507,940,3,395.84
10402,3507,506,1,792.28
10403,3508,179,1,618.89
10404,3509,979,3,10.91
10405,3509,810,2,124.41
10406,3509,494,2,357.71
10407,3509,265,1,600.02
10408,3510,206,4,781.78
10409,3511,241,3,188.75
10410,3512,89,2,138.91
10411,3512,847,3,174.81
10412,3513,608,4,260.01
10413,3513,87,3,812.10
10414,3513,28,4,329.47
10415,3513,987,4,855.72
10416,3514,528,4,295.66
10417,3514,340,1,88.26
10418,3514,764,4,620.33
10419,3514,497,2,367.14
10420,3515,949,2,504.14
10421,3516,307,1,313.10
10422,3516,137,2,666.37
10423,3516,162,2,18.16
10424,3516,336,1,482.69
10425,3517,746,4,193.66
10426,3517,304,3,867.36
10427,3517,697,1,34.38
10428,3518,359,3,870.22
10429,3518,762,3,563.01
10430,3518,250,2,891.27
10431,3518,437,4,460.71
10432,3518,76,2,856.67
10433,3519,408,3,291.27
10434,3519,847,4,178.86
10435,3520,593,4,241.62
10436,3520,831,3,82.78
10437,3520,959,4,299.24
10438,3520,512,3,521.20
10439,3520,351,3,541.31
10440,3521,848,4,70.88
10441,3521,735,4,158.55
10442,3522,314,4,170.95
10443,3522,62,1,229.03
10444,3522,652,1,789.94
10445,3522,696,2,581.96
10446,3522,746,2,176.57
10447,3523,965,4,415.35
10448,3523,442,2,762.77
10449,3523,547,2,225.66
10450,3523,507,3,769.08
10451,3523,408,2,263.89
10452,3524,138,2,893.96
10453,3524,970,4,583.42
10454,3525,202,4,705.91
10455,3525,394,1,881.72
10456,3525,288,3,800.78
10457,3525,963,3,705.88
10458,3526,1,3,747.28
10459,3526,850,1,139.09
10460,3526,307,1,353.86
10461,3527,21,4,482.22
10462,3528,377,2,215.08
10463,3528,164,3,79.81
10464,3528,456,3,560.71
10465,3528,997,3,787.20
10466,3529,321,4,418.72
10467,3530,351,3,536.61
10468,3531,931,2,548.92
10469,3531,742,1,186.85
10470,3531,950,1,394.49
10471,3531,881,1,115.00
10472,3532,169,3,336.49
10473,3532,858,4,442.36
10474,3532,764,3,606.96
10475,3533,449,3,606.39
10476,3533,355,1,650.18
10477,3533,37,2,720.98
10478,3534,648,1,322.67
10479,3535,380,1,534.85
10480,3535,745,3,667.41
10481,3535,984,2,806.17
10482,3535,169,3,315.94
10483,3536,72,4,694.36
10484,3536,470,3,509.58
10485,3537,606,2,766.96
10486,3537,839,3,296.95
10487,3537,180,3,264.61
10488,3537,659,4,335.01
10489,3538,565,3,40.84
10490,3538,906,3,235.01
10491,3538,318,3,824.54
10492,3538,124,1,196.17
10493,3539,682,4,236.23
10494,3539,745,1,680.38
10495,3539,582,3,772.62
10496,3540,978,3,843.77
10497,3541,630,1,10.35
10498,3541,643,3,601.34
10499,3541,73,1,670.20
10500,3542,466,4,448.55
10501,3542,31,2,173.92
10502,3543,152,4,338.94
10503,3543,570,4,814.46
10504,3543,657,3,505.90
10505,3544,85,4,425.44
10506,3544,531,4,653.33
10507,3544,343,3,294.96
10508,3544,610,3,430.58
10509,3544,933,3,202.29
10510,3545,633,1,613.22
10511,3545,827,1,171.42
10512,3546,960,3,374.57
10513,3546,328,1,110.59
10514,3546,41,4,23.45
10515,3546,716,4,782.37
10516,3546,636,2,743.96
10517,3547,176,1,581.80
10518,3547,899,3,315.47
10519,3548,474,2,787.20
10520,3548,105,1,803.14
10521,3548,421,3,585.86
10522,3548,839,4,291.97
10523,3549,146,3,236.95
10524,3549,560,4,334.42
10525,3550,311,1,505.88
10526,3550,290,4,176.88
10527,3550,595,1,483.52
10528,3550,314,2,169.13
10529,3551,942,4,114.27
10530,3551,625,4,147.63
10531,3552,594,2,118.37
10532,3552,174,3,689.74
10533,3552,284,4,891.23
10534,3553,833,2,154.51
10535,3553,794,3,406.69
10536,3554,468,4,476.46
10537,3554,884,1,339.24
10538,3554,29,2,529.59
10539,3554,660,4,709.87
10540,3555,530,1,283.39
10541,3555,963,2,687.17
10542,3555,347,1,764.25
10543,3555,134,4,651.85
10544,3555,355,3,676.34
10545,3556,202,4,770.69
10546,3556,128,3,741.40
10547,3557,990,4,805.47
10548,3557,733,3,696.01
10549,3557,716,3,823.06
10550,3557,306,1,752.21
10551,3557,672,1,184.08
10552,3558,200,4,57.51
10553,3558,575,2,11.46
10554,3558,198,2,830.30
10555,3558,134,3,616.20
10556,3558,39,4,465.39
10557,3559,120,4,135.22
10558,3559,974,3,620.59
10559,3559,89,1,136.95
10560,3560,412,3,185.59
10561,3561,885,4,814.37
10562,3561,21,2,523.89
10563,3561,357,3,12.03
10564,3561,933,2,207.38
10565,3561,536,3,614.85
10566,3562,168,4,750.63
10567,3563,325,3,305.34
10568,3564,780,3,731.16
10569,3564,133,2,220.42
10570,3564,563,2,289.89
10571,3565,308,1,309.03
10572,3565,270,4,478.52
10573,3565,774,1,260.23
10574,3566,127,1,580.80
10575,3566,832,4,811.28
10576,3566,21,2,496.44
10577,3567,20,1,506.69
10578,3567,88,2,643.76
10579,3568,837,1,581.39
10580,3568,154,3,138.76
10581,3569,173,4,838.66
10582,3569,848,1,76.21
10583,3569,787,1,112.56
10584,3569,242,4,828.73
10585,3569,909,3,676.97
10586,3570,921,2,90.52
10587,3570,270,1,481.53
10588,3570,135,2,147.39
10589,3571,304,2,859.17
